imagenetc_brightness,1,False,67.884,87.836,1.331413972091675
imagenetc_brightness,1,True,66.234,86.936,1.4017758515548706
imagenetc_brightness,2,False,65.798,86.566,1.4226982731246949
imagenetc_brightness,2,True,64.982,86.008,1.4647590770721435
imagenetc_brightness,3,False,62.724,84.628,1.570247744407654
imagenetc_brightness,3,True,62.964,84.584,1.5636787566375732
imagenetc_brightness,4,False,57.794,80.98,1.810092137527466
imagenetc_brightness,4,True,60.022,82.382,1.716344271774292
imagenetc_brightness,5,False,51.308,75.714,2.162604765396118
imagenetc_brightness,5,True,56.03,79.592,1.912986333770752
imagenetc_contrast,1,False,58.382,81.676,1.7748683896255493
imagenetc_contrast,1,True,61.348,83.518,1.6444030237197875
imagenetc_contrast,2,False,51.566,76.388,2.1263382411956786
imagenetc_contrast,2,True,57.928,80.824,1.843155896987915
imagenetc_contrast,3,False,38.306,64.108,2.897455705871582
imagenetc_contrast,3,True,51.226,74.854,2.2597666120910644
imagenetc_contrast,4,False,14.306,31.092,4.871416033782959
imagenetc_contrast,4,True,31.772,54.322,3.6669671195983886
imagenetc_contrast,5,False,3.444,9.75,6.432610281066895
imagenetc_contrast,5,True,9.12,21.282,6.0986126953125
imagenetc_defocus_blur,1,False,51.988,76.328,2.1182954451751708
imagenetc_defocus_blur,1,True,52.284,76.432,2.1198280698394774
imagenetc_defocus_blur,2,False,44.408,69.288,2.5569915312957763
imagenetc_defocus_blur,2,True,42.426,67.548,2.6768203578948975
imagenetc_defocus_blur,3,False,29.924,53.338,3.496801013259888
imagenetc_defocus_blur,3,True,26.804,49.892,3.752745749511719
imagenetc_defocus_blur,4,False,18.64,37.99,4.393398100738525
imagenetc_defocus_blur,4,True,16.816,35.494,4.6384499200439455
imagenetc_defocus_blur,5,False,11.438,26.068,5.130183336334229
imagenetc_defocus_blur,5,True,11.09,25.77,5.265921748352051
imagenetc_elastic_transform,1,False,60.468,82.602,1.6936371286010743
imagenetc_elastic_transform,1,True,60.17,82.434,1.70723275932312
imagenetc_elastic_transform,2,False,39.426,60.878,3.161708125
imagenetc_elastic_transform,2,True,42.572,66.15,2.781555210494995
imagenetc_elastic_transform,3,False,52.196,74.92,2.200134744796753
imagenetc_elastic_transform,3,True,57.622,80.114,1.852350902671814
imagenetc_elastic_transform,4,False,39.648,62.464,3.0330099866485596
imagenetc_elastic_transform,4,True,51.732,74.974,2.1830337712860106
imagenetc_elastic_transform,5,False,16.786,35.052,5.181453168945312
imagenetc_elastic_transform,5,True,37.188,60.378,3.105203551483154
